Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Panchathantram,09-12-2022,Telugu,Brahmanandam,Swathi Reddy,Prashanth R Vihari,"Veda Vyas Murthy is a retired All India Radio announcer whose daughterwants him not to work any longer. When a publishing house announces a story-narration contest, Veda Vyas' interest to tell stories gets kindled. He narrates five different stories with the theme of five senses: Sight, Smell, Sound, Taste, and Touch.",0,0.3334
Panchatantra Kathalu,29-07-2022,Telugu,Noel Sean,Nandini Rai,Kamran Ahmed,"Addakathera, Ahalya, Happy Married Life, Narthanasala and Anaganaga – the five stories in the anthology drama narrate tales of people and their interaction in society drawn from everyday lives. Like the collection of fables in Panchatantra, this film attempts to bring out the essence of moral values through its characters.",0,0.2079
Geetha,14-10-2022,Telugu,Ram Karthik,Hebah Patel,S. Chinna,Geetha is a dumb orphan girl who runs an orphanage with the support of her childhood deaf friend Valli. Upcoming politician Bhagwan is with cruel mentality runs a medical mafia that does business with orphan children's organs. Geetha tries to expose Bhagwan's Mafia to public with the help of police officer Saradhi.,0,0.7205
Thaggedhe Le,04-11-2022,Telugu,Naveen Chandra,Divya Pillai,Charan Arjun,"Inspector Chellappa is on the verge of busting the drug mafia in the city and waits for the right moment. Meanwhile, a corporate man gets entangled with the world of drugs and later becomes a suspect in a murder case. Simultaneously, the D-gang from Dandupalyam returns with a vengeance.",7,0.2911
Shikaaru,01-07-2022,Telugu,Kishore,Sai Dhanshika,Shekar Chandra,A housewife enters into an extra-marital relationship and almost gets caught red-handed by her cop-husbandand her relatives.,7,0.365
Focus,28-10-2022,Telugu,Bhanuchander,Suhasini Maniratnam,Vinod Yajamanya,"Police SP Vivek Varma, husband of Judge Pramodha Devi, gets murdered at a guest house. The investigating officer S.I. Vijay Shankar  takes up the case and suspects it to be a possible homicide. Will Vijay and Pramodha Devi be able to track the criminal(s)?",0,0.3263
Katha Kanchiki Manam Intiki,08-04-2022,Telugu,Thrigun,Pujita Ponnada,Bheems Ceciroleo,"Four Peculiar Characters,  Prem-a playboy,  Deeksha-a betting freak, Nandi -an aspiring movie writer, Dongesh- a kind hearted dumb thief, unexpectedly encounter each other in a burial ground. Despite their personal issues, will they come together for justice?",7,0.4142
Bomma Blockbuster,04-11-2022,Telugu,Nandu Vijay Krishna,Rashmi Gautham,Prashanth R Vihari,"Pothuraju is a fisherman, film freak & ardent fan of Director Puri Jagannath. His life ambition is to conjure up the dramatic moments in his life & persuade his idol Puri Jagannath to make a film based on him. As time passes, he discovers life-altering secrets about his own family and life. Thus, Pothuraju will get forced to confront the deep pain behind his ludicrous antics and a simplistic worldview.",0,0.246
Seetharamapuramlo,18-11-2022,Telugu,Ranadheer Beesu,Nandini Yellareddi,S.S. Nivas,"Love blossoms between Shiva and Nandini despite the complications of having parents as rival political heads in the village and circumstances force them to elope to prove their love, more complications arise .",0,0.1659
Gangster Gangaraju,24-06-2022,Telugu,Charandeep,Vedieka Dutt,Sai Karthik,"Apart from wanting to win the girl he loves, Gangaraju, a good-for-nothing guy, becomes a Gangster to save his village.",6,0.3984
Lucky Lakshman,30-12-2022,Telugu,Devi Prasad,Mokksha,Anup Rubens,"Lakshman, a middle class youth, struggling in every aspect of his life has strained relationships with his girlfriend, parents, and friends. In a twist of fate, Lakshman is faced with a situation that turns his life upside down.",6.3,0.1862
Sehari,11-02-2022,Telugu,Abhinav Gomatam,Simran Choudhary,Prashanth R Vihari,"Varun who leads a joyful life with his girlfriend, until he breaks up with her. In anger, he takes a senseless decision to enter next phase of life by entering wedlock. But he realizes that she is not the right choice after becoming close with his fiancée’s elder sister.",7,0.1804
Pellikuturu Party,24-06-2022,Telugu,Prince Cecil,Aneesha Dama,Sweekar Agasthi,A seductive younger sister who tries to sabotage the marriage of her conservative older sister by going on a bachelorette road trip while being chaperoned by their reluctant grandmother.,6.2,0.1254
Niku Naku Pellanta Tom Tom Tom,18-02-2022,Telugu,Inturi Vasu,Sanjana Anne,Raghu Kunche,"Niku Naku Pellanta Tom Tom Tom is a Telugu movie starring Sanjana  Anne, Karthik Shiva and Khuym in prominent roles. Ilt is a drama  directed by Manikanta Thalluri with Shatabdi Srinivas Reddy as  producer, forming part of the crew.",8,0.2949
Iravatham,06-05-2022,Telugu,Raja Ravindra,Tanvi Negi,Satya Kashyap,"A mysterious white camera turns a beautician's life into a waking nightmare, especially when she watches herself dying in the videos shoots with it.",7,0.1193
Nathicharami,18-03-2022,Telugu,Arvind Krishna,Poonam Kaur,Nawin,Happily married couple with generous nature has a rock-solid future. Money can’t buy love yet it has a price. Proving love an each other may cost lives. Struggles of a houswife happened during Y2K Rush.,0,0.1696
Anukoni Prayanam,28-10-2022,Telugu,Rajendra Prasad,Tulasi,S. Siva Dinavahi,"Two Telugu-speaking friends with opposing views towards life work at a construction site in Bhubaneswar, Odisha. When one of them dies of a heart attack, the other takes it upon himself to take the body to his friend’s village for last rites. What did he have to endure and experience during the journey, and how did it transform him?",7,0.2112
Nachindi Girl Friendu,11-11-2022,Telugu,Uday Shankar,Jenifer Emmanuel John,Gifton Elias,"Raja Ram aka Raja, a confident youngster who has just completed his graduation, heads out with a friend to join a finance course. On the way, he falls in love with Sandhya aka Sandy, a software developer who heads an IT firm. From that instance, his life takes several mysterious turns in a few hours.",0,0.1959
Uniki,28-01-2022,Telugu,Ashish Gandhi,Chitra Shukla,Peddapalli Rohith,"Abhimanyu, a police officer solving the mystery behind the attack on Subba Lakshmi, a self-taught IAS officer.",7,0.1171
Pratibimbalu,05-11-2022,Telugu,Nageshwara Rao Akkineni,Jayasudha,Chakravarthy,,0,0.2362
Boyfriend For Hire,14-10-2022,Telugu,Viswant Duddumpudi,Malavika Satheesan,Gopi Sundar,"Arjun, a socially awkward youngster undergoes a tectonic shift, from someone who is uncomfortable with girls to someone who charges money to be hired as their boyfriend. He is smitten by a beautiful girl Divya, and to his surprise, she hires him to solve a problem.",0,0.1579
Korameenu,30-12-2022,Telugu,Shatru,Kishori Dhatrak,Sidharth Sadasivuni,"When a fierce and upright police officer Meesala Raju is transferred to Vizag, three mysterious men shave off his moustache. As he tries to find out about the men behind this attack, he discovers a smuggling ring and the gangster running it.",0,0.1688
One By Two,22-04-2022,Telugu,Sai Kumar,Sri Pallavi,Leander Lee Marty,"Paandu, falls in love with Kaasis daughter, Jenny and dreams of marrying her. Despite several warnings from Jenny and Kaasi, Paandu confesses his feelings and tries to convince her to marry him.",0,0.0876
The American Dream,14-01-2022,Telugu,Prince Cecil,Neha Krishna,Abhinay T.J.,"Rahul, a middle-class boy next door not happy with his lifestyle decides to go to the US and pursue his dreams. Unlike the dreamy US life, Rahul struggles a lot with the reality of hardship and part-time jobs. Unfortunate events take life a turn one night when he hits a woman with the car on road.",6.5,0.1888
Kothala Rayudu,04-02-2022,Telugu,Srikanth,Natasha Doshi,Sunil Kashyap,"Ajay, a manager in a travel company, is having fun without getting married. He incurs debts and spends his money well. He gets ready to marry Dhanalakshmi , who has a lot of money, for a luxury life and to settle down in life.",0,0.1537
Dream Boy,08-07-2022,Telugu,Rocking Rakesh,Hema,Subash Anand,A 2022 Indian Telugu movie.,0,0.0766
Nenu C/o Nuvvu,30-09-2022,Telugu,Dhanraj Sukhram,Sanya Sinha,N. R. Raghunanthan,"Maruthi, a son of a shopkeeper falls in love with Deepika, the only sister of Prathap Reddy, a zamindar and has deep political connections and believes in the caste system. Things take a fatal turn when Deepika accepts Maruthi`s love. Will Maruthi and Deepika be able to fight all odds and live happily ever after?",0,0.0441
