Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Breathe,02-12-2023,Telugu,Vennela Kishore,Aishani Shetty,Mark K. Robin,"The Chief Minister collapses during golf, leading to hospitalization. Sinister murder attempts follow. Alerted, Abhi partners with his professor, working to save the Minister and reveal the perpetrators.",0,0.1917
Grandhalayam,03-03-2023,Telugu,Vinnu Maddipati,Smrita Rani Borah,S. Chinna,"Revolves around a book in the library that is leading to deaths in the village. When Raja Harishchandra Krishna Prasad's best friend Shiva dies after reading, and his love interest Indhumati starts reading the book, Raja decides to solve the mystery behind the book.",0,0.1496
Bhuvanavijayam,12-05-2023,Telugu,Sunil Varma,Vasanthi Krishnan,Shekar Chandra,"Eight strangers with different backgrounds, enter a room in the same office to finalize one story. It is certain that one among these eight will die, and Yamadutas get ready to take that person’s soul.",2,0.2007
Intinti Ramayanam,09-06-2023,Telugu,Rahul Ramakrishna,Navya Swamy,Kalyani Malik,"Set in a backdrop against Karimnagar, Telangana, When a theft happens, 50-year-old Ramulu and his the close-knit family torn between chasing the thief or begin to doubt each other, and their hidden motivations and ambitions surface.",7,0.2871
#MayaLo,15-12-2023,Telugu,Naresh Agastya,Gnaneswari Kandregula,Dennis Norton,,0,0.1187
Changure Bangaruraja,15-09-2023,Telugu,Karthik Rathnam,Goldie Nissy,Krishna Saurabh,"Bangaruraju, a village mechanic with a mission to regain his family’s lost farmland and dignity, becomes the prime suspect in the murder of his arch-rival, Somu Naidu. He must find the culprit to clear his name, with the race against the time.",0,0.2087
Geetasakshigaa,22-03-2023,Telugu,Aadarsh,Chitra Shukla,Gopi Sundar,"In Hyderabad, Arjun,a DJ leads a happy life with his family and falls for Amulya. Suddenly his life turns upside down as the police arrest him for allegedly raping and killing an innocent girl. After 5 years, ACP Roopesh reopens the case to find out the truth behind the heinous crime.",0,0.2056
Raakshasa Kaavyam,06-10-2023,Telugu,Abhay Bethiganti,Kushalini Pulapa,Rajeev Srikanth,"Ajay is a contract killer who has immense respect for students, and on the other hand, Vijay wants to make films highlighting antagonists. What happens when the duo go about realizing their goals with mad determination?",6,0.1517
O Kala,13-04-2023,Telugu,Ali Basha,Roshni Sahota,Neelesh Mandalapu,"Bogged down by failures, Harika decides to end her life. When she's about to do the deed, she comes across a mysterious pamphlet with a phone number.",7,0.2108
Okkade 1 (Venkanna on Duty),27-10-2023,Telugu,Tummalapalli Rama Satyanarayana,Madhumitha,Sai Charan,"After the family of a bigshot businessman is murdered, the police appoint special officer Venkanna from Mumbai to catch those responsible for the murder.",0,0.1026
Kranthi,03-03-2023,Telugu,Rakendu Mouli,Inaya Sultana,Gyan Singh,"Ram's life is shattered when his girlfriend Sandhya is found murdered just before their wedding. But when his cousin Ramya disappears under mysterious circumstances,, he must snap out of his stupor before it’s too late.",5,0.1902
Richie Gadi Pelli,03-03-2023,Telugu,S. K. Sathya,Chandana Raj,Britto Michael,"After dating for two years, Richie and Shree are set to get married in Ooty. A group of Richie's college buddies reunite at wedding and a tricky game over their dinner party, where a friend challenges his counterparts to attend their calls on 'speaker', alters the course of their lives.",0,0.0453
