Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Ka Ka Ka Po,10-07-2016,Tamil,Karunas,Sakshi Agarwal,Dhina,The life of a young and charming girl who possesses 'special powers' turns topsy-turvy after she encounters an unexpected incident.,5,0.1557
Peigal Jaakkirathai,01-01-2016,Tamil,Thambi Ramaiah,Eshanya Maheshwari,Maria Jerald,"Saravanan, who has suicidal tendencies, becomes part of Annachi's household as the latter, who has a fear of ghosts, believes that he will help him get rid of it. But the young man has a near-death experience after which he starts seeing ghosts!",4.5,0.176
Geethaiyin Raadhai,22-09-2016,Tamil,Karnan GCrak,Shalini Balasundaram,Ztish,"A romantic Indian comedy that tells the story of a girl who finds the hero of her life and the two of them eventually fall in love with each other. However, they must also work together to overcome the hardship in their journey of love.",0,0.1685
Meera Jaakirathai,27-05-2016,Tamil,Bobby Simha,Monica,Raj,"A visual communication student sets out to trace the mysterious story behind an infamous bridge with his friends, and ends up with interesting revelations.",2.7,0.1768
Navarasa Thilagam,19-02-2016,Tamil,Ma Ka Pa Anand,Srushti Dange,Siddharth Vipin,"A wastrel tries to get the hand of the girl he is in love with but, convincing her father will be most difficult.",3,0.2178
Adida Melam,25-03-2016,Tamil,Mayilsamy,Abhinaya,Abhishek-Lawrence,A down-on-luck wedding planner tries to save a girl from a criminal who plans to marry her with revenge on his mind.,6.3,0.2531
Sethu Boomi,05-02-2016,Tamil,Thaman Kumar,Samskruthy Shenoy,V T Bharathi,"A story about an aspiring young man who works in the Chennai city, who wants to go abroad for work, this film has a huge twist after the hero meets with the heroine. The heroine, who loses her mother when she was born, wants her future husband to stay at her place after marriage.",0,0.0755
Pattathari,25-11-2016,Tamil,Mahanadhi Shankar,Mirnaa,S S Kumaran,Five graduates who are friends while away their lives idly. In walks a girl who stirs things up.,0,0.1734
Sagunthalavin Kadhalan,15-04-2016,Tamil,Pasupathy,Muktha George,A. J. Daniel,"Sagunthalavin Kadhalan is an upcoming tamil film of Director P V Prasath, Kadhalil Vizhunden Fame, produced under the banner of Prasath Studios. P V Prasath himself plays the lead role. Music is composed A J Daniel and P V Prasath. Editing done by V T Vijayan and cinematography bu A Rasamathi. Art by Sahu.",0,0.1011
Avan Aval,08-04-2016,Tamil,Vignesh,Sachu,Karthik Raja,"The story is based on real life incidents and is a revenge thriller with lot of suspense. A husband wants to take revenge for an extramarital affair, his wife has. The way a mysterious girl befriends him and helps his endeavour, forms the crux of the story.",7,0.0692
Mayangaathey,09-06-2016,Tamil,C. Kumaresan,Thivya Naidu,Neroshen Thanaseharan,"Aravind is a biker from Sabah who meets Kaaviya and falls in love with her at first sight. After getting to know her, Aravind learns that Kavya is a single mother and all this while, her life is decided by her family. Aravind follows Kavya back to Kuala Lumpur to ask Kavya's family for her hand in marriage. Soon, everyone in the family starts to like Aravind and he too develops a special bond with Aarthi (Nilaxshita), Kavya`s daughter who suffers from a liver condition. However, what Aravind does not realise is that everything has been planned from the start and he has fallen into Kavya's cunning trap.",0,0.1023
Ais Kosong,03-03-2016,Tamil,Sasikumar Kandasamy,Anu Ramamoorthy,Rizal Yusof,"The film is a comedy film that revolves around three strangers who met by chance and went on a road trip to Penang. On their journey north, they unknowingly played havoc and poured cold water on the plans of two crime gangs who are at war with each other.",0,0.0143
