Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Vallavan Vaguthathada,19-04-2024,Tamil,Tej Charanraj,Sindhuja Viji,Sagishna Xavier,"Five desperate individuals, each burdened by the urgent need for cash, find their paths colliding with a merciless loan shark. As darkness descends, their lives descend into chaos on a night when karma catches up with them, showing the real impact of their actions.",0,0.1923
Poultry Farm Chelladurai,20-09-2024,Tamil,Aegan,Brigida Saga,N. R. Raghunanthan,"Set in the scenic Thenni District, Kozhipannai Chelladurai is a touching drama that explores the unbreakable bond between siblings Chelladurai ( Aegan ) and Jeyasudha ( Sathya ), who face life's challenges together after a huge tragedy. Their uncle, Periyasamy ( Yogi Babu ) , stands as a steadfast pillar of support from their childhood, guiding them through thick and thin. Directed by Seenu Ramasamy, the film delves into themes of family, sacrifice, and the enduring strength found in close-knit relationships.",0,0.2996
Rooban,20-04-2024,Tamil,Charle,Gayatri Rema,Aravind Babu,"The hero and his wife live in a village lying within a dense forest.Since they are childless several years after their marriage, the village considers them unfortunate and avoids inviting them to any occasions.One day, the hero finds an orphaned baby; he decides to raise him up and brings him home. At the same time, a tiger enters the village. Since the arrival of the baby coincides with that of the tiger, the people get enraged and blame the couple for bringing bad luck to the village.The normalcy of the village is affected.Forest officers enter the village and impose restrictions on the villagers in order to catch the tiger.Some of the villagers who have vowed pilgrimage to Lord Ayyappan await to begin their journey to the temple.The forest officers forbid them from getting out of the village until the tiger is caught.This causes the villagers to become even more furious on the orphaned child.Were the officers successful in catching the tiger?Did the devotees make it to the temple?",0,0.2454
Aalan,18-10-2024,Tamil,Vetri,Anu Sithara,Manoj Krishna,"""Aalan"" is a captivating tale that follows the life of a writer who discovers a deep connection to their past life, filled with tragic events and enduring love. As they delve into their memories, they unravel a story of heartache, resilience, and the power of love that transcends time. Through evocative storytelling, ""Aalan"" explores themes of fate, redemption, and the human spirit's capacity to overcome adversity. As the writer confronts their past, they are compelled to confront their present and embrace the possibility of a hopeful future.",0,0.2108
Dhil Raja,27-09-2024,Tamil,Vijay Sathya,Sherin Shringar,Amresh Ganesh,"The clash between a middle-class family and wealthy, powerful youths escalates dramatically after an unexpected death. The family, now hunted by the powerful, must go to extreme lengths to protect themselves. With nowhere to turn, the ordinary man finds hope in his admiration for Rajini, revealing that even the powerless can become heroes when pushed to their limits.",0,0.2786
Chiclets,02-02-2024,Tamil,Sriman,Surekha Vani,Balamurali Balu,"Three young girls and boys, who were both beautiful and good friends, were entering adolescence and becoming curious about their sexual desires. They decided to go on a date to explore these desires and put what they had learned into practice. They planned to have their first sexual experience at a party on a Saturday night, but were unsure if this was the right decision. When their parents found out about their plans, they intervened to stop their children fromm making a mistake and help guide them on their journey. The lack of information about the location, travel, and the impact on the daughters raises questions about the parents' efforts and the children's desires. The screenplay is captivating but fails to effectively convey the emotions involved in the children's struggle between their parents' love.",0,0.1775
Thirumbipaar,29-11-2024,Tamil,Rishi Rithvik,Vidhya Pradeep,Dev Guru,"In this unique crime thriller inspired by the ""Shadow Walk"" war tactic, sound designer Karthik`s extraordinary hearing ability leads him to uncover dark secrets about Ashok Selvan, a psychotic businessman connected to murders and a missing teenager. As Inspector Kathirvel investigates, shocking revelations about Karthik, Janani, and their intertwined fates emerge in this gripping tale of mystery and suspense.",0,0.1472
Padikkada Pakkangal,17-05-2024,Tamil,Prajin Padmanabhan,Yashika Anand,Jassie Gift,"In Yercaud, a heroine visiting for a shoot clashes with a fake reporter who confesses to blackmailing women. Seeking revenge for her sister's murder, she takes evidence from him, kills him, and delivers it to the police. The evidence implicates many in similar crimes, leading to a government crackdown.",0,0.3066
Vaa Pagandaya,12-04-2024,Tamil,Powerstar Srinivasan,Arthika,S A Rajkumar,Both hero and heroine are in love. The problem is that the villain does not like this. What did the villagers do?,0,0.1162
Konjam Pesinaal Yenna,24-05-2024,Tamil,Vinoth Kishan,Keerthi Pandian,Deepan Chakravarthy,"Sanjana's feelings for her childhood crush Ajay reawaken through virtual interactions. They bond over phone calls during lockdown, forming a connection without traditional labels, but face hurdles in recognizing their emotions.",0,0.3381
Marakkuma Nenjam,02-02-2024,Tamil,Rakshan,Malina Atul,Sachin Warrier,Coming-of-age school reunion drama in which students from the 2008 batch of a convent school are forced to get back to their school in 2018 and spend 3 months to take the board exams followed by a court order.,0,0.2164
Adharma Kadhaigal,23-08-2024,Tamil,Vetri,Sakshi Agarwal,Harish Arjun,"Four anthologies about revenge explore the need for vengeance, the effects of self-harm, and forgiveness through the lives of different people.",0,0.2732
Idi Minnal Kadhal,29-03-2024,Tamil,Ciby Bhuvana Chandran,Bhavya Trikha,Sam C S,The story is spun with guilt and repentance of the characters and unknowingly they undo the wrong that they all had done against each other in the aftermath of an accident. They all realize that rarer action is in virtue than vengeance.,0,0.1766
Anjaamai,07-06-2024,Tamil,Vidharth,Vani Bhojan,Kalacharan,"When Sarkaar’s son dreams of becoming a doctor, he gets unrelenting and unwavering support from his father. As bureaucratic errors and systemic obstacles threaten his future, a shocking turn of events propels him into a gripping quest for justice.",0,0.1941
Amigo,23-08-2024,Tamil,Arjun Somayajula,Chandhini Tamilarasan,Revaa,"A Seemingly Video Call Between a Group of Close Media Professional Friends Takes a Horrifying Turn When a Stranger Infiltrates Their Session. This Mysterious Figure Holds a Dark Secret About Them, Plunging the Group Into a High-stakes Game With Deadly Consequences.  the Line Between Their Online World and Reality Blurs, Can They Escape the Trap and Survive?",0,0.1778
Dandupalayam,07-06-2024,Tamil,Supergood Subramani,Sonia Agarwal,Jithin Roshan,"Dandupalayam is a Tamil crime thriller based on true incidents involving the notorious Dandupalyam gang. With over 350 thefts, 150 murders, and 90 rape attempts, the story uncovers hidden truths.",0,0.1694
Jama,02-08-2024,Tamil,Pari Elavazhagan,Ammu Abhirami,Ilaiyaraaja,"A poignant tale of Kalyanam, a young Koothu artist, struggles to uphold his father’s legacy in traditional folk art amidst rivals suppressions , torn between his love, mothers wishes, societal expectations, and self-doubt in his quest to lead his own Jama.",8,0.2519
Devil,02-02-2024,Tamil,Vidharth,Poorna,Mysskin,"when Arun enters their lives, altering the course of their relationship. The consequence of their toxic relationship leads them into a dark world, as the narrative unfolds in a horror setting.",3,0.2587
7/G,05-07-2024,Tamil,Siddharth Vipin,Sonia Agarwal,Siddharth Vipin,"Rajiv and Varsha, a couple with a five-year-old son, Rahul, moves to a new flat where Varsha faces paranormal activities. Can Varsha fight against supernatural forces to save their dream house, or she decides to leave her house to save her family?",0,0.2577
Kavundampalayam,09-08-2024,Tamil,Ranjith,Alfia Babu,Vijai Shankar,"Palanichamy is a man respected by the people of Goundampalayam. When his only daughter Mangani falls in love and runs away, many problems arise for her. Can he handle it all?",0,0.2311
Siragan,20-04-2024,Tamil,Gajaraj,Fouzee,Ram Ganesh K,"A MLA Come Out of His Home in Search of His Missing Son Later He Meets His Advocate Friend, to Discuss About His Sons Missing, There He Gets Murdered by Someone, This All Happens Because of an Incident Happened Two Years Back. Due to a Small Mistake That Which Leads to a Mystery Crime Event Inside the City.",0,0.1701
E-Mail,09-02-2024,Tamil,Ashok Kumar Balakrishnan,Ragini Dwivedi,Gavaskar Avinash,"When an Online Game rakes in money, it excites and becomes an addiction. But when its high time and you are at the point of no return where you realise that it isn't a mere Game but a Scam which eventually threatens and becomes a question of Life & Death of your loved one - how far will you go? At what cost?",0,0.2119
P2,09-08-2024,Tamil,Ilavarasu,Deepa Shankar,Deva,Story based on betrayal of trust,0,0.2551
Election,17-05-2024,Tamil,Vijay Kumar,Preethi Asrani,Govindh Vasantha,"Nadarasan, uninterested in politics, runs for panchayat leader to honor his father. As he delves into the murky world of election politics, he faces violence, rivalry, and betrayals.",4,0.11
Singappenney,20-06-2024,Tamil,A. Venkatesh,Shilpa Manjunath,Kumaran Sivamani,Story of a 15-year-old Thenmozhi who has to fight against several obstacles in her journey to become a national-level athlete.,0,0.2185
Veppam Kulir Mazhai,29-03-2024,Tamil,M. S. Bhaskar,Rama,Shankar Rangarajan,"The story revolves around Petthaperumal and Paandi in the village of Maaviduthukotai, Sivangangai. They both are a happily married couple for some time until the pressure of conceiving a baby falls on them and thereafter affect their emotional and physical bond. The societal stigma of not conceiving a baby is thrust on a woman. The fake masculine identity crisis thrust on a man. How as a married couple they overcome the society burden of back biting and the shame through various pressures from the closed circles to the outer circle. The heat cold and finally the rain of love unfolds in this movie Veppam Kulir Mazhai.",0,0.1331
Finder,20-04-2024,Tamil,Charle,Brana,R. Surya Prasadh,"A pair of ambitious criminology grads open a private investigation agency with a focus on wrongful convictions. Their latest case leads them to re-examine the conviction of a fisherman accused of murdering a local Councillor. As they dig into the details, they uncover questionable events and circumstances, putting their investigative skills to the test.",0,0.1958
Saala,23-08-2024,Tamil,Aruldoss,Reshma Venkatesh,Jayden Theeson,"A power struggle unfolds over the reopening of a famous 'Parvathy Bar' in Royapuram, pitting two rival factions against each other and a passionate anti-alcohol activist.",0,0.2352
Mangai,01-03-2024,Tamil,Adithya Kathir,Anandhi,Jayden Theeson,"Strangers Aadavan and Mangai, travel together in a car for long hours. The story revolves around the unexpected incidents they are facing due to love and lust.",0,0.1268
Light House,09-08-2024,Tamil,Ananth Nag,Vidhya Pradeep,Ganesh Raghavendra,"The Movie is a Crime Thriller for the Adage ""Revenge is a Dish That Tastes Best When Served Cold"". The Protagonist is a Man Seeking Vengeance For the Murder of His Lover in a Cold and Calculated Manner. It Depicts the Greed for Wealth and Carnal Urges Which Knows No Boundaries.",0,0.0901
Enimey Nangadha Head Lines,12-04-2024,Tamil,Saipraba Meena,Shakeela,Santhosh Ram,The story is about how three orphaned girls overcome many sexual and economic humiliations and overcome many barriers to overcome failure and win in this world.,0,0.1241
Maya Puthagam,19-07-2024,Tamil,Ashok Kumar Balakrishnan,Abarnathi,Ravi Vijay Anand,"An aspiring filmmaker, Guru, plagued by recurring dreams of a magical book and a serpent, ventures into a mysterious forest palace. What unfolds is a tale of ancient curses, invisible protectors, and cinematic ambitions colliding with supernatural forces.",8,0.1782
Kazhu Maram,16-02-2024,Tamil,Kottachi,Janaki Jayaraman,Roshan Mathews,Sethu who came from Pollachi to Chennai to become a film director. He is facing many struggles to achieve his moments. A friend working at Producer Kodandam gives Sethu an opportunity to meet Kodandam.How people received his movie and what happens next is the story of ‘Kazhumaram’,0,0.1174
Robber,14-03-2024,Tamil,Daniel Annie Pope,Deepa Shankar,Johan Shevanesh,A Crime Thriller From the Writer Of Metro(2016),0,0.1228
Iravinil Aatam Par,08-11-2024,Tamil,Saravanan,Priya Asmitha,Nalla Thambi,School Students Are Drugged And Sexually Harressed. They Take It As A Video And Extort Money . A Hero Who Lost His Wife And Daughters. The Intresting Story Line Is How He Becomes A Police Inspector And Brings Down The MOB. The Story Is On Action Crime Thriller Genre,0,0.0931
Ini Oru Kadhal Seivom,07-06-2024,Tamil,Kishore Rajkumar,Suveta Shrimpton,Kevin D'Costa,Ini oru kadhal seivom is a love story that deals with the perception and ideology of a young man owing to his understanding about relationship in general and how his ideology changes with his love experience forms the crux of the story.,0,0.1062
Aalakaalam,05-04-2024,Tamil,Tiger Thangadurai,Easwari Rao,N. R. Raghunanthan,"Jai, a bright college student, lives with his strong-willed mother Yasodha, and has supportive girlfriend Tamizh. Their lives take a tragic turn when Jai, coerced by his fellow students, descends into alcoholism.",0,0.1964
Seeran,04-10-2024,Tamil,Aajeedh Khalique,Iniya,Aravind Gerald,"A village following certain rituals with caste based priorities , where Hero's family  gets side-lined due to the caste issues . Hero Goes to town and Develop himself as a rich person and comes back with stronger base to get his rights in the village.",0,0.1387
Birthday Bumps,31-01-2024,Tamil,Deepak Karthikeya,Madhumitha,Aakash,"In a college hostel, Kirumi's birthday bash turns tragic when birthday bumps go awry, leading to his unexpected demise. As his friends grapple with guilt, they uncover a quirky twist of fate that challenges their perceptions of life, friendship, and destiny.",0,0.0338
Pitha 23:23,26-07-2024,Tamil,Chaams,Anu Krishna,Naresh,The story is about how a deaf and mute ten-year-old boy rescues a kidnapped business tycoon and his older sister in a festival crowd.,0,0.0214
