Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Vennila Veedu,10-10-2014,Tamil,Pandi,Vijayalakshmi Agathiyan,Dhanraj Manickam,"Vennila Veedu is a 2014 Tamil film directed by Vetri Mahalingam. The film stars Senthil, Vijayalakshmi, Pandi and VJ Settai Senthil in lead roles.",0,0.2767
Koottam,04-04-2014,Tamil,Kishore,Pia Bajpiee,James Vasanthan,"Kishore and Abhi are Naxals who surrender to the police. But they get arm-twisted to form a criminal gang that executes criminals the cops can't lay their hands on. And, a cunning politician uses them as pawns to settle his political scores. Very soon, the gang soon finds itself in hot water.",2.5,0.161
13 aam Pakkam Paarkka,05-12-2014,Tamil,Sreeram Karthik,Nalini,Taj Noor,"A Horror Film..  Banner: R.V.K. Film Media. Cast: Nalini, RathanMouli, SreeRam Karthik, Sri Priyanka. Direction: Pugalmani. Music: Taj Noor",5,0.1952
Irukku Aana Illai,18-07-2014,Tamil,Y. G. Mahendran,Eden Kuriakose,Shammeer,"Venkat meets with an accident in which Divya loses her life. However, she starts to haunt him as a ghost. What does she want?",4,0.1722
Maindhan,09-08-2014,Tamil,C. Kumaresan,Punnagai Poo Gheetha,Mansher Singh,"After failing in his love life, Dev finds company in alcohol. In his state, he often sees an old man who gives him hints on how his day is going to turn out. One day, he accidentally bumps into a young boy from a shelter home. He realises there is an uncanny similarity between the boy and his ex-girlfriend, so he decides to get to know the boy further only to uncover something Dev didn't wish he knew in the first place.",5.4,0.2172
Marumugam,14-03-2014,Tamil,Daniel Balaji,Uma Padmanabhan,Agasthya,"Mayan murders women who repulse him, all the while seeking a homely girl to marry. He finds her in Radhika but when she learns about his dark secret, he decides to kill her as well.",2,0.1348
Pongadi Neengalum Unga Kaadhalum,25-04-2014,Tamil,Ramakrishnan,Athmeeya Rajan,N. Kannan,"The daughter of a cop is commits suicide after she is date raped. Meanwhile, Divya, who is from an affluent family, starts wooing a petty thief. Why is she after him and how do these two storylines meet?",3,0.1724
Vu,07-02-2014,Tamil,Thambi Ramaiah,Madhumitha,Abhijith Ramaswami,"Ganesh, an assistant director, must win a challenge against his former roommates, who try to stop him from directing his first film, with an oddball set of assistant directors.",3,0.1981
Ner Ethir,23-01-2014,Tamil,Richard Rishi,Iswarya Menon,Satish Chakravarthy,"A man realizes that his lover is cheating on him by sleeping with another man and follows her to a hotel. He phones his close friend to inform that he is about to murder her, not realizing that it is this very friend who is having an affair with the girl.",3,0.1281
Marumunai,28-03-2014,Tamil,Maruthi,Naveena Reddy,Sathya Dev Uthayasankar,"Kathir (Maruthi), a medical college student from a poor family, falls in love with Charumathi (Mrudhula Bhaskar), a rich girl. As expected, their parents oppose their love and as a result, the young couple decide to die together if they can't live together. They elope with the intention of committing suicide. But when the time comes, only Charu takes the extreme step. Kathir refrains for a reason...",4,0.1733
Retta Vaalu,19-09-2014,Tamil,Thambi Ramaiah,Kovai Sarala,V. Selvaganesh,"A boy's life is affected when his mother neglects him and shows all her affection to his elder brother.  Desika made his directorial debut with the film, after having apprenticed under Thambi Ramaiah, Sairamani and Sakthi Chidambaram for fifteen years. He approached real estate businessman Jaya Ilavarasan with the script and succeeded in convincing him to make his first film. The team began filming scenes across Chennai in September 2012 under the title of Vaalu. During production, the film faced a legal tussle over the title with the makers of the Silambarasan starrer Vaalu. The Producers Council concluded that Desika's team had not registered the title and subsequently the film used Rettai Vaalu instead.  The music for the film was composed by V. Selvaganesh and the lyrics were written by Vairamuthu. In June 2013, the team held an audio launch function where the first CD was released by Vairamuthu and received by producers R. B. Choudary and Keyar.",0,0.1113
Idhuvum Kadandhu Pogum,14-04-2014,Tamil,Shivaji Dev,Anjali Aneesh Upasana,Umashankar,"Idhuvum Kadandhu Pogum (English: This too will pass by) is a 2014 Indian Tamil film, directed by Anil Krishnan and Srihari Prabaharan who has also written the screenplay and dialogue. The film is produced by the twin sisters Aruna Guhan and Aparna Guhan under AVM Productions. A 55-minutes-odd film, it was released on YouTube through AVM's official channel on 14 April 2014, coinciding with Tamil New Year's day.",0,0.1042
Aalamaram,10-10-2014,Tamil,Hemanth Kumar,Avanthika Mohan,Ram Jeevan,,0,0.0743
Amara,28-02-2014,Tamil,A. Amaran,Sonu Gowda,D. Imman,"Amara, a jobless youngster who comes to Madurai to help his aunt, a vegetable vendor, with her business ends up incurring the wrath of an Assistant Commissioner of Police. He is forced to flee for his life. While on the run, he ends up meeting a politician's daughter, Thenmozhi, who, after losing her first love to her dad's wrath, eventually falls for him.",3,0.2011
Murugatrupadai,19-08-2014,Tamil,Raja Simman,Navika Kotia,Ganesh Ragavendra,Murugatrupadai deals with students from different walks of life and how they learn to embrace their difference.,3,0.095
