Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Great Grand Masti,15-07-2016,Hindi,Ritesh Deshmukh,Urvashi Rautela,Sharib Sabri,"Amar, Meet and Prem go into a small town where they encounter a 'femme fatale' in the form of Ragini. Ragini is everything they had dreamed of, but she slowly turns into their worst nightmare!",3.9,1.2095
Te3n,10-06-2016,Hindi,Amitabh Bachchan,Vidya Balan,Clinton Cerejo,"A grandfather, police officer and a priest join hands to investigate and find a missing child.",6.9,0.8581
Hai Apna Dil Toh Awara,24-06-2016,Hindi,Sahil Anand,Divya Chouksey,,"Hai Apna Dil Toh Awara is a slice of life in the lives of three couples who have their own point of views about life and when their thoughts collide, it's a Bull vs Matador fight to the finish for them.",0,0.845
MSG the Warrior: Lion Heart,07-10-2016,Hindi,,,,"The story is about medieval warrior who fights for the honor of his land and the dignity of the womenfolk. The story travels centuries apart as he emerges in another role as a modern Indian equivalent of James Bond, a stylish top secret agent. The marauding aliens run amok, as they are hundreds of years ahead in technology. LionHeart is their only stumbling block in their march to overpower Planet Earth. Will LionHeart manage with his primitive weapons, or will he surrender. There is romance apart from action and high drama and finally, an amazing twist in the tale!!",6.5,0.7332
The Jungle Book: The Legend of the Giant Claw,29-03-2016,Hindi,Jimmy Hibbert,Emma Tate,,"From deep within the jungle comes a mighty roar...a roar that could only come from one creature the Giant Claw! When Mowgli s search of this legendary creature ends with an unexpected discovery, he must race against time to thwart Shere Khans evil plan and rescue a friend!",0,0.769
Rock On 2,11-11-2016,Hindi,Farhan Akhtar,Shraddha Kapoor,Shankar Mahadevan,"The musical drama is a sequel to the 2008 blockbuster 'Rock On' that tells the story of four friends and their passion for music. This time around, the film centers around the regional conflict prevailing in the North Eastern states of India.",4.5,0.6758
Traffic,06-05-2016,Hindi,Manoj Bajpayee,Divya Dutta,Shailendra Barve,An emotional thriller based on a road trip from Mumbai to Pune. Inspired from the real events that happened in Chennai.,6.6,0.8175
Laal Rang,22-04-2016,Hindi,Randeep Hooda,Pia Bajpiee,Shiraz Uppal,"The lives and friendship of two men involved in blood theft and trading are affected by greed, girlfriends, cops and an unexpected death.",5.8,0.5314
Sarbjit,20-05-2016,Hindi,Randeep Hooda,Aishwarya Rai Bachchan,Jeet Gannguli,"Sarbjit accidentally crosses the Indo-Pak border in a drunken state and gets arrested by the Pakistani army who falsely accuse him to be an Indian spy. His sister, Dalbir, fights to get justice for her brother and prove his innocence. Based on true events.",7.6,0.7158
Chalk N Duster,15-01-2016,Hindi,Arya Babbar,Shabana Azmi,,"Chalk n Duster is an emotional journey of two teachers Vidya ( Shabana Azmi) &amp; Jyoti ( Juhi Chawla) , serving at a Mumbai - based High School. Their passion and love for teaching, bonds them in a special relationship with their students. Their gratification is good grades, moral values they strive to impart to students",7.2,0.7615
A Flying Jatt,25-08-2016,Hindi,Tiger Shroff,Jacqueline Fernandez,Jigar Saraiya,Jatt is a reluctant super hero that fights crime and protects people. He meets his match in the evil Raka who he must face off to save the day.,3.1,0.7649
Jugni,22-01-2016,Hindi,,Sugandha Garg,Clinton Cerejo,"Jugni (Firefly) is the beat of the soul, the free-flying spirit. Jugni is Vibhavari (Vibs). Vibs is a music director, working on her first big break in the Hindi film industry. When work and home affairs, with her live-in boyfriend Sid hit a high tide, Vibs hits the road with a glint of hope; to find music. The journey takes her to a village in Punjab in the search of a Bibi Saroop, whose voice holds the promise that Vibs is searching for. But as the twist of fate would have it, Mastana, Bibi's son and a proficient singer himself, is the voice and man who winds his way into Vibs' heart. From here on, Jugni is about striking balances, making tough decisions while trying to soften the blows and dealing with the studied dramatic turns and unpredictabilities of life and finding the place which one can call home; home of the heart, where the firefly is at her brightest.",6.5,0.681
Land of the Gods,10-09-2016,Hindi,Victor Banerjee,Geetanjali Thapa,,"After a long exile, Rahul returns to his village in the Himalayas. It causes commotion amongst the villagers, who have never forgiven him for his sins in the past.",5.2,0.657
Raaz Reboot,17-06-2016,Hindi,Emraan Hashmi,Kriti Kharbanda,Jeet Gannguli,"Newly-weds Rehaan and Shaina move to Romania after the former is offered a job. When Shaina senses paranormal activity around her, she learns that her husband is harbouring a secret from her.",4,0.8591
Wah Taj,23-09-2016,Hindi,Shreyas Talpade,Manjari Fadnnis,Vipin Patwa,"Wah Taj is a Bollywood drama film directed by Ajit Sinha, presented by Jayantilal Gada (Pen India Pvt Ltd) and co produced by Pawan Sharma and Abhinav Verma under the banners of Pun Films Pvt. Ltd. and SpyderWave Films. It features actors Shreyas Talpade and Manjari Fadnis in the lead roles.",8.5,0.5118
Hotel Salvation,02-09-2016,Hindi,Adil Hussain,Geetanjali Kulkarni,Tajdar Junaid,"An ominous dream convinces 77-year-old Dayanand Kumar that his end could be near. He takes the news to his son Rajiv, knowing he wants to breathe his last in the holy city of Varanasi and end the cycle of rebirth, by attaining salvation. Being the dutiful son he is, Rajiv is left with no choice but to drop everything and make the journey with his stubborn father. Daya and Rajiv check into Mukti Bhawan (Hotel Salvation) in Varanasi, a guesthouse devoted to people who want to die there. But as the days go by, Rajiv struggles to juggle his responsibilities back home, while Daya starts to bloom in the hotel. Rajiv gives his father a shot at salvation but as family bonds are tested, he finds himself torn, and not knowing what he must do to keep his life together.",6.8,0.9769
Freaky Ali,09-09-2016,Hindi,Nawazuddin Siddiqui,Amy Jackson,Wajid Khan,A debt collector becomes a major sensation when he takes on the rich man's sport of golfing.,5.5,0.8338
Zubaan,04-03-2016,Hindi,Vicky Kaushal,Sarah-Jane Dias,Ashutosh Pathak,"A young boy wants to become a big shot but after seeing the bad things involved he instead chooses to pursue his passion that is singing, similar to his father.",7,0.449
Tum Bin 2,18-11-2016,Hindi,Aditya Seal,Neha Sharma,Ankit Tiwari,"The film centers around the life of Taran, who loses her fiance Amar in a skiing accident. Her life changes when she meets Shekhar, who has seen the best and worst of times. The story explores old friendship, newfound love and a difficult decision.",7,0.6516
Dear Dad,06-05-2016,Hindi,Arvind Swamy,Ekavali Khanna,Ujjwal Kashyap,"Dear Dad is a bittersweet coming of age story; involving a father-son duo – 14 year old Shivam, and his 45 year old dad Nitin Swaminathan. The father-son duo embarks on an impromptu road trip from their home, in Delhi, to Mussorie (Uttarakhand), where Shivam attends boarding school. Unexpected confessions, weird strangers, accidental meetings, a drunken escapade and singing in the rain – all these add up to a complicated and sweet tale.",7.2,0.5919
Wajah Tum Ho,16-12-2016,Hindi,Sharman Joshi,Sana Khaan,Mithoon Sharma,A hooded vigilante is broadcasting murders on a news channel. Will the police catch him alive before he live-casts another death?,5.3,0.5225
Beiimaan Love,05-08-2016,Hindi,Rajneesh Duggal,Sunny Leone,,A  young and ambitious woman's life suddenly comes crashing down when she is betrayed in love. Determined to get revenge she reinvents herself as a successful businesswoman.,2.6,0.6216
Dark Chocolate,02-09-2016,Hindi,Indrasish Roy,Mahima Chaudhry,,"The film is based on the real life murder mystery of Sheena Bora. Bollywood actress Mahima Chaudhry makes her debut in Bengali film as Ishani Banerjee, a character based on Sheena's mother and alleged murderer Indrani Mukherjea. Riya Sen will play the part of Rina Bardhan, inspired by Sheena Bora. Media baron Peter Mukherjea, Sheena's stepfather, will be portrayed by Sudeep Mukherjee.",4.8,0.49
Junooniyat,24-06-2016,Hindi,Pulkit Samrat,Yami Gautam,Meet Bros Anjjan,"Captain Jahan Bakshi rescues a Punjabi girl, Suhani. This starts a friendship that evolves into a passionate love affair.",4.4,0.584
Kaagaz Ki Kashti,25-10-2016,Hindi,Gulzar,Ameesha Patel,,"Documentary on the life of ghazal samrat Jagjit Singh, who changed the landscape of Indian Music.",0,0.4121
Azhar,13-05-2016,Hindi,Emraan Hashmi,Nargis Fakhri,Pritam Chakraborty,"The famous and idolized Indian cricketer Mohammad Azharuddin, known as Azhar, faces in court those who accuse him of match-fixing in exchange for large sums of money during the national team's tour of South Africa.",5.7,0.8627
Banjo,23-09-2016,Hindi,Ritesh Deshmukh,Nargis Fakhri,,"A musical drama film directed by Ravi Jadhav, starring Riteish Deshmukh and Nargis Fakhri in the lead roles.",4.6,0.477
Global Baba,11-03-2016,Hindi,Ravi Kishan,Sandeepa Dhar,,"A conman finds refuge in becoming a baba and carries out his various criminal activities under the guise. A policeman, a journalist and politicians get entangled in his Web of deceit.",3.7,0.5993
Chudail Story,13-05-2016,Hindi,Pankaj Berry,,Arjuna Harjai,A seductive witch kills men by casting a spell on them. A bunch of friends are trapped in a haunted house with mysterious lady. Is she the Chudail?,4.5,0.5105
The Turn,01-01-2016,Hindi,,,,"'Mod' is an attempt by the filmmaker at communicating with the young men who hang out at the ‘notorious’ water tank in her neighbourhood in Pratap Vihar, Ghaziabad. The water tank is a space that is frequented by the so-called ‘no-gooders’ of the locality, a place where they play cricket, play cards, drink and smoke up. When she enters the space with her camera, the boys are curious and at the same time wary of it and her. They sometimes resist, sometimes protest, and at times, open up. As the film unfolds we get a hint of the lives the boys lead and the fragile world they create for themselves at the water tank.",0,0.4671
Teraa Surroor,11-03-2016,Hindi,Himesh Reshammiya,Farah Karimi,Himesh Reshammiya,"Tara Wadia (Farah Karimaee), a singer and girlfriend of a gangster Raghu (Himesh Reshammiya) lives with her mother (Shernaz Patel). She goes to Dublin where she gets detained after being caught with drugs. Tara calls Raghua for help now Raghu must help her and find Anirudh Brahman, the stranger who met Tara on Facebook and invited her to Ireland.",6.2,0.5165
Mahayoddha Rama,04-11-2016,Hindi,Kunal Kapoor,Mouni Roy,,"Mahayoddha Rama retells the great epic of Hindu god, Rama. in this epic, Rama is born to king Dashrath and as an adult fights the 10-headed demon Ravana.",5,0.3686
BHK Bhalla@Halla.Kom,05-02-2016,Hindi,Manoj Pahwa,,,"Story of a common man who is struggling to have his own house in the city of dreams Mumbai, It's a light hearted situational comedy.",6,0.3977
Kriti,22-06-2016,Hindi,Manoj Bajpayee,Radhika Apte,Shirish Kunder,"Sapan has fallen in love... again! And this time, it's a beautiful girl called ""Kriti"". But is his love real? Probably Dr. Kalpana, a psychiatrist, can help him figure that out. Can she?",6.4,0.4214
Tere Bin Laden Dead or Alive,26-02-2016,Hindi,Maniesh Paul,Sugandha Garg,,A Bollywood director's plan to use an Osama Bin Laden look-alike in an upcoming film runs afoul of a Taliban arms dealer's desire to show that the terrorist is still alive.,4.8,0.2969
Badman,18-05-2016,Hindi,Gulshan Grover,,,"A mad, comic caper where the legendary Bad Man Gulshan Grover relaunches himself in the film industry, but this time as a hero! With celebrity cameos, hilarious delusional situations with the ‘young hero’ Gulshan Grover, Bad Man explores the funny side of Bollywood.",3.5,0.414
The Blueberry Hunt,08-04-2016,Hindi,Naseeruddin Shah,Aahana Kumra,,"The film centers on a recluse known as ""Colonel"" and the final five days when Colonel's plantation of a high potency variant of marijuana gets ready for harvest.",7,0.3327
Fuddu,14-10-2016,Hindi,Shubham,Sunny Leone,Rana Mazumder,"The film depicts the story of Mohan, who has just arrived from Banaras to Mumbai city. He is disturbed to see how people live in cramped houses in the city of Mumbai. His entire world tilts upside down when his wife leaves him for reasons which are untrue. His family too discards him and disrespects him.",5.5,0.2621
Shorgul,01-07-2016,Hindi,Jimmy Shergill,Hrishitaa Bhatt,,"Based on the innocent friendship between a Hindu boy Raghu and a Muslim girl which rapidly escalates into a political minefield, causing unrest and chaos in Uttar Pradesh.",4.9,0.3508
Shor Se Shuruaat,16-12-2016,Hindi,Sanjay Mishra,Rasika Dugal,,"""Shor Se Shuruaat"" is an omnibus feature of mentored short films, around the central theme of ""Shor""- noise. These films have been made by budding directors, mentored by some of India's leading filmmakers.",5,0.3712
Saat Uchakkey,14-10-2016,Hindi,Manoj Bajpayee,Aditi Sharma,,"SAAT UCHAKKEY is a comedy caper about 7 petty crooks blundering their way through an exciting gamut of mystery, greed, treachery and running into one riotous crisis after another. Set against the gritty backdrop of Old Delhi, this burlesque film opens a window into the unpredictable world of magical realism, where the lingo is spattered with the choicest of swear words and the mannerisms with sidesplitting humor.",4.8,0.3178
Dongri Ka Raja,11-11-2016,Hindi,Ashmit Patel,Ashwini Kalsekar,,Two lovers fall into a passionate love affair in the underworld.,3,0.3545
Buddha in a Traffic Jam,13-05-2016,Hindi,Anupam Kher,Mahie Gill,,"Vikram is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki, to throw him a challenge for yet another internet campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little does Vikram know that he is about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired from true life incidents of Underbelly India.",6.7,0.3627
Satyavati: And We Call This Love,18-05-2016,Hindi,Surya Vasishta,Iti Acharya,,"""When you are shunned and looked down upon for non-conformance, there is nowhere to go. When your protector has become the threat, there is nowhere to go.When the crime gets legitimized in the garb of tradition, there is nowhere to go"" Satyavati- and we call this love is a story that takes place in today's times where tenderness & innocence come under attack and all that remain is a scar. And nowhere to go.",3.8,0.3668
Bathinda Express,08-04-2016,Hindi,Deep Joshi,Jasmine Kaur,,"Inder, a flamboyant, vivacious, & passionate youth of Punjab, an ambitious runner, a go-getter, a trend-setter for everyone that knows him. Fast & focused in every area of his life, just like the fast & furiously impeccable BATHINDA EXPRESS",5.5,0.2486
Warrior Savitri,22-07-2016,Hindi,Om Puri,Lucy Pinder,,"A modern day adaptation of the legendary fable of Savitri, Satyavaan and Yamaraj from Mahabharata, one of the major Sanskrit epics of ancient India. The modern day Savitri is adept in martial arts and will do anything to save her husband.",2.5,0.3816
The Legend of Michael Mishra,05-08-2016,Hindi,Arshad Warsi,Aditi Rao Hydari,,"Michael Mishra, a kidnapper from Patna, falls for a girl, Varsha Shukla, at a very young age. He got arrested and sent to jail. After releasing from jail, he searched for her but couldn't find her. He then finds her in a talent show. The story revolves around as to how he gets his love and what he has to go through.",6.8,0.3547
Leeches,09-04-2016,Hindi,,Sayani Gupta,Tanuj Tiku,"In the Old City of Hyderabad, Raisa hatches a dangerous plan to save her younger sister from becoming a one-day bride when she finds an archaic remedy that could restore a girl's virginity.",6,0.2472
Love Day,14-10-2016,Hindi,Sahil Anand,,,"Life without friends is like living in hell but when you have friends who are no less than devils, your life can be a living hell. Love Day - Pyaar Ka Din explores the journey of three childhood friends; Monty (Ajaz Khan), Sandy (Sahil Anand) and Harry (Harsh Nagar). Sandy and Harry often fall into trouble due to Monty’s antics. Sandy’s and Harry’s families do not approve of their friendship with Monty and separate the three friends. However, Monty returns to his friend’s lives after five years with a plan that would make them all rich. Monty’s plan backfires and his friends land into trouble again. Will Sandy and Harry regret their lifelong friendship?",6,0.2575
Rough Book,24-06-2016,Hindi,Kaizaad Kotwal,Tannishtha Chatterjee,,"Rough Book is a hard look at the education system in contemporary India. Though one of the finest systems in the world, the lacunae in the system have created issues. The story is told to us through the eyes of a teacher, Santoshi Kumari, who rallies through a divorce with a corrupt income tax officer to become a teacher of Physics in a school. Her pupils are in the D division - 'D' sarcastically referred to as Duffers by both the students and other teachers. How Santoshi rebels against the system to fight for her students, forms the bulk of the simply told, yet completely thought provoking film. The rebellion of the teacher and her students are internalised to make their point.",6.8,0.2419
7 Hours to Go,24-06-2016,Hindi,Shiv Panditt,Sandeepa Dhar,Mannan Munjal,"Arjun (Shiv Pandit) come to Mumbai to visit his fiancee Maya. He reaches the City court to meet her and is taken aback when he is not able to find her anywhere. He begins to search for Maya and in an unexpected turn witnesses an unlikely murder. Frantic and exasperated, he is left with no choice but take passerby's as hostages before he is framed as the killer. The cops try to tackle the situation and within no time realize that Arjun is no ordinary hostage-taker and it seems next to impossible to apprehend him. Now, with nothing to lose, Arjun lays down his terms: ""I have 7 hostages! And I am giving the Police 7 hours to find out the killer...! I need progress every 60 minutes or one hostage dies every hour!!"" The clock ticks and the investigation begins.",4.4,0.2608
Yea Toh Two Much Ho Gayaa,02-09-2016,Hindi,Jimmy Shergill,Pooja Chopra,,"Mann-Mohan lookalike twin brothers living in two different parts of the world, getting trapped in some unwitting situations followed by unknowingly replacing each other only to get into further trouble.",5.5,0.3247
Dastaan-E-Rafi,23-12-2016,Hindi,Mohammed Rafi,,,"The biography of one of the greatest playback singers of Hindi cinema, Mohammed Rafi is a trip down memory lane. Fans of Rafi will love Dastaan E Rafi, a biography of celebrated singer Mohammed Rafi that showcases the celebrated singer’s extraordinary journey. The award-winning film by Shemaroo traces his life from his birth in Amritsar, to his struggle in Bombay before he got his break and his rise to stardom.",0,0.2641
Saansein: The Last Breath,25-11-2016,Hindi,Rajneesh Duggal,Sonarika Bhadoria,Vivek Kar,"Shirin, a singer mysteriously disappears. Abhay looks for Shirin and tries to solve this mysterious incident.",6.2,0.3284
Ishq Forever,19-02-2016,Hindi,Javed Jaffrey,Lisa Ray,,"The film stars Ruhi Singh as Rhea, a free-spirited girl, whose life turns upside down when her father gets appointed as the Prime Minister of India. The fiercely independent Rhea starts to feel stifled because of the security team that accompanies her wherever she goes and the young lady jumps at the chance of an adventure provided by a mysterious stranger Aryan Shekhawat (Krishna Chaturvedi), who she runs off with while on a vacation in South Africa, much to the anguish of her security team led by RAW agents Lisa Ray and Jaaved Jaaferi.",6,0.2834
Chutney,28-11-2016,Hindi,Devesh Ranjan,Tisca Chopra,,Chutney is a short film written and directed by Jyoti Kapur Das. Produced by Tisca Chopra The stars Adil Hussain and Tisca Chopra in the lead.,6.9,0.3302
Chhota Bheem: Himalayan Adventure,08-01-2016,Hindi,,,,When Hidimbak attacks manali Bheem has to stop that strong man,1,0.191
The Karma Killings,15-12-2016,Hindi,,,,"""The Karma Killings,"" is a modern-day crime thriller mixed in with Indian mythology and class warfare. The documentary delves into India's most infamous serial killings and its impact on a nation. Told through the people directly involved, the film unravels the complexities of the case and goes beyond the sensational headlines to present a suspenseful and scary mystery. And has a huge twist - one of the killers maybe innocent?",6.7,0.2072
A Scandall,24-06-2016,Hindi,,,,"Kuhu, a 9 year old girl, drowns in a lake in Nainital. Soon after, her father, Manav falls off a cliff but lives on to lead a strange life of hallucinations and complete metamorphosis. Manav now sees his dead daughter. When Vidhu, a film school pass out, hears this story from his girlfriend Koya, he finds it interesting enough to turn it into a film. A small crew of four set out for Nainital, hoping to film paranormal activities going around Kuhu's family. Very little they know that their exploits will lead them into a quagmire of incest, sex and an unsolved murder mystery.",3.2,0.1934
Dil Sala Sanki,09-09-2016,Hindi,Jimmy Shergill,Hrishitaa Bhatt,,"Ever since Badal was an eight year old, he's been in love with violence. As a role model, he chooses the local mafia leader Bachcha Babu. As he grows up, Badal's passion for becoming like Bachcha Babu increases. One day, by chance, he gets the opportunity to join Baccha Babu's gang. He meets a girl called Megha and falls head over heels for her at first sight. However, she wants nothing to do with him. Megha's father, Sharmaji, who is a government school teacher, finds out that Badal is bothering Megha. With the help of his journalist friend, he goes to Bachcha Babu and tells him that Badal is creating trouble in his daughter's life. Bachcha Babu assures the journalist that from now on Badal will not disturb Megha and her family. In the course of events Bachcha Babu bumps into Megha and finds that he wants her for himself - at any cost. Bachcha Babu goes to the extent of killing his own wife to marry Megha.",3.3,0.3035
Ek Tha Hero,14-10-2016,Hindi,Govardhan Asrani,Ashwini Kalsekar,,A 11 year old village boy fondly called as HERO who has a passion for CYCLE and dreams of having his own CYCLE someday. He has to go through a roller coaster ride to make his DREAM COME TRUE. He does not succumb to his failures and sets a strong example of NEVER GIVE UP and emerges out to be a real HERO.,0,0.3046
M Cream,22-07-2016,Hindi,Tom Alter,Ira Dubey,,"A motley crew of university students set out on a journey in pursuit of a mythical form of hash, confronting a series of encounters that begin to unravel the myriad realities of rebellion.",6,0.2393
Amateurs,06-04-2016,Hindi,,,,"Three young men are putting up an antenna for their amateur radiostation in a city tower block. They want to connect to the ISS space station, which orbits the globe, which they succeed in doing. In return the astronauts report on the weather to their entire audience. In the meantime, the young man who holds the antenna eavesdrops on several people talking about all sorts of things.",0,0.3047
Mastizaade,29-01-2016,Hindi,Tusshar Kapoor,Sunny Leone,,Two womanizing bachelors fall in love with twin sisters who run a sex addiction clinic.,2.9,0.5173
The Cinema Travellers,15-05-2016,Hindi,,,Laura Karpman,"Showmen riding cinema lorries have brought the wonder of the movies to faraway villages in India once every year. Seven decades on, as their cinema projectors crumble and film reels become scarce, their patrons are lured by slick digital technology. A benevolent showman, a shrewd exhibitor and a maverick projector mechanic bear a beautiful burden - to keep the last traveling cinemas of the world running.  A critically acclaimed, poignant documentary that celebrates India’s travelling picture shows and laments their demise, filled with exquisite visuals and marvellous eccentrics.",0,0.3163
Ranveer Ching Returns,19-08-2016,Hindi,Ranveer Singh,Tamannaah Bhatia,,A man is starving with shortage of food and find a mentor in Ranveer Ching who helps them fight hunger with Chinese Ching products.,0,0.1841
Jai Gangaajal,04-03-2016,Hindi,Prakash Jha,Priyanka Chopra Jonas,Salim Merchant,"The film features SP Abha Mathur who is appointed the first female SP of Bankipur district, Bihar. She then goes against the Local MLA of Bankipur and henchmen of Lakhisarai district.",5.3,0.5164
Shortcut Safari,18-04-2016,Hindi,Jimmy Shergill,,,"Shortcut Safari' is about adventures of a group of 7 urban children, between ages 10 to 14 years, who get stuck in a deep, dense forest while returning from a day long trip organised by the Nature Club of their School.",5,0.2846
Time Machine,08-09-2016,Hindi,Anjum Rajabali,Loveleen Mishra,Nippun Cheema,"Time Machine is a story of a young boy who makes the worlds first time machine, but is unable to hold onto his childhood or protect his family from the ravages of time. The story deals with the themes of nostalgia, first love, and of course, time travel.",0,0.2614
Anna,14-10-2016,Hindi,Govind Namdeo,Tanishaa Mukerji,,"Indian biographical film based on the life of social activist, Kisan Baburao ""Anna"" Hazare.",5,0.1988
Raakh,07-11-2016,Hindi,Vir Das,Richa Chadha,,"Shattered by his wife's murder, a man sets about to get his revenge from the man who raped and killed her.",0,0.3506
Awesome Mausam,18-03-2016,Hindi,Mukesh Tiwari,Suhasini Mulay,,"This love story between a Hindu boy, Rahul Sharma (Rahul Romy Sharma) and Muslim girl, Ghazal Siddiqui (Ambalika Sarkar) invokes the ‘Laila-Majnu’ track to drive home it’s legendary leanings. Unfortunately there’s really nothing much to recommend here save for a few lines of stinging thought-provoking dialogue.",7,0.2033
Project Marathwada,03-06-2016,Hindi,Om Puri,Seema Biswas,,"The son of a poor farmer, Tukaram, commits suicide, which leaves the family shattered. When his pleas fall on deaf ears, he comes to Mumbai in the hope of getting justice and help from the government.",0,0.2805
My Son is Gay,29-01-2016,Hindi,Jayaprakash,Anupama Kumar,,"Story of Lakshmi, a mother, and her son Varun, who is gay. Varun struggles to accept his identity and opens up to Lakshmi, who is an orthodox lady. The film is a journey of their struggles to accept reality.",1.5,0.1557
Khel Toh Ab Shuru Hoga,13-05-2016,Hindi,Ruslaan Mumtaz,Hazel Crowney,Deepak Agrawal,"Khel Toh Ab Shuru Hoga is a 2016 Bollywood action film directed by Kunal Singh and produced by Mahesh Narula. The film’s story is about a bank robbery in which actor Ruslaan Mumtaz plays the role of a bank security guard, who ultimately robs the bank.",4,0.1945
Dil Toh Deewana Hai,24-06-2016,Hindi,Raj Babbar,Sadha,,"Raja(Haider Khan) is a guy who has always remained a 'good friend' to most of the girls, that is if they have not already beaten him up! He has always been shy, never to open his heart out. Raja meets the girl of his dreams Anamika(Sada) in tube in Malaysia. She is a spoilt, arrogant daughter of a billionaire in Malaysia. As days pass, Raja gets more and more hooked on to her and expresses his feelings to her. This is when his life takes a different turn and he is left on the thresholds of life.",5,0.1826
Brina,02-10-2016,Hindi,Sanjay Mishra,Mandakini Goswami,,"Young, innocent Lahula's mother Mathru and elder sister Rajjo have multiple husbands at the same time. Illegal but socially accepted polyandry is practiced in their community for various socio-economic reasons. Multiple brothers share one woman as their wife and she is supposed to sexually oblige all of them in equal manner. Lahula loves Shiv and wants to marry him. Shiv has been disowned by his family because he refused to share his elder brother's wife. Lahula doesn't succumb to this unethical, emotionally not acceptable, illegal custom and rebels when she is forced by her parents to marry Daulatram along with his three brothers. She compels the society to rethink the way they treat women -the society, which is obsessed with having only male child.",0,0.1682
The Last Tale of Kayenaat,25-11-2016,Hindi,Zeeshan Khan,,,"The Last Tale Of Kayenaat is a Hindi movie released on 25 November, 2016. The movie is directed by Iqbal Baksh and featured Zeeshan Khan and Vani Vashishth as lead characters.",0,0.1516
Toofan,05-07-2016,Hindi,Dileep,,,Hindi-Malayalam bilingual film directed by Major Ravi starring Dileep,0,0.2558
Dubai Return,01-07-2016,Hindi,Shahrukh Adnan,Gayatri Gupta,,"A greedy mom selects an rich NRI from Dubai, Aslam khan as a groom for her daughter, Alia. However Alia doesnt seem interested in marrying a man whos very much older to her. Things turn hilarious when Aslams bag is exchanged with a bag of gold biscuits while coming from the airport, belonging to a Don named Feroz. Aslams actual character is revealed when Shahrukh (Alias love interest) and his local hooligan friend Abbu Palaan spy on Aslam and come out with his real identity. Dubai Return is a fun filled hilarious entertainer with a strong and a substantial message.",6.6,0.1259
Direct Ishq,19-02-2016,Hindi,Arjun Bijlani,Nidhi Subbaiah,,Direct Ishq is a love triangle where Dolly Pandey is the common love interest of Kabeer Bajpai an event organiser and Vicky Shukla President of Kashi Vidyapeeth.,3.8,0.3036
Dhara 302,19-02-2016,Hindi,Gulshan Pandey,,,"Dhara 302 is a story about a young lad Veer Singh who accidentally walks on the path of crime from the age of 12. Circumstances force him to continue walking on this path and he ends up becoming a bigger criminal. However, his lady loves Kalpana makes him choose the right path. But does he manage to live a happy life? Will the society accept a person with a criminal past? All such questions are answered through the storyline.",4,0.2372
Mama's Boy,06-10-2016,Hindi,Amol Parashar,Aditi Rao Hydari,,A modern take on the Indian legend Mahabharata.,0,0.2519
Dawat-E-Shaadi,04-03-2016,Hindi,Mast Ali,,,"Dawat E Shaadi is situation-based comedy and love story, with a traditional Hyderabadi wedding as the backdrop.",7.5,0.1548
Fredrick,27-05-2016,Hindi,,Anna Ador,,"19 years ago, a 16-year-old boy faces the torment of his father due to his unusual bonding with another boy of his age. This leads to some unfortunate consequences and one realizes them as the story moves 19 years later, when an anonymous human trafficker Fredrick creates havoc in Mussoorie. Vikram, a suspended cop and his wife Amrita land in Mussoorie - only to be caught in this nexus, when Vikram's sister goes missing. But all this doesn't seem as simple as it just to read: Who's Fredrick, how will Vikram find him out and save everyone, how will he find his sister and what ends this journey filled with thrills, fights, and battles, forms the crux of this psychological thriller.",7,0.1456
Gandhigiri,14-10-2016,Hindi,Sanjay Mishra,,,"What's the importance of Gandhiji's values in today's corrupt world? Do they even have any value left? Can anyone lead a peaceful life by implementing those values in day-to-day life? Questions such as these find answers in Gandhigiri. NRI returned Rai Saheb strongly believes in the principles of Gandhi. Infect his father had played an active role in the freedom struggle and was closely associated with him. After returning to India, Rai Saheb comes across four different people who've walked on the wrong paths and made wrong choices due to various circumstances. The movie beautifully captures the efforts made by Rai Saheb to make them realise the importance of Gandhi ji's values in today's age & time.",9,0.1711
Taandav,02-05-2016,Hindi,Manoj Bajpayee,Anvita Dutt,,"Head constable Tambe isn't having the best of days. His wife slams doors in his face. His little daughter won't speak to him. His only friends, havaldaars Sawant and Shilwant, feel cheated by him. And to make matters worse, he's been given nightlong Ganpati visarjan bandobast duty. The lights are blinding. The drums are deafening. Explosions. Clanging. Flashing. Thrashing. His senses are being attacked from every which way. Every screaming face seems to be mocking him tonight. His blood slowly rises to boil. Until he snaps, plunges into the crowd, pulls his gun out, and as jaws drop around him... he unleashes a TAANDAV!",8,0.1601
Miles of Sand,22-10-2016,Hindi,,Tannishtha Chatterjee,Gingger Shankar,A single mother in rural India has to pay a heavy price to repay her debts.,0,0.1748
Autohead,27-10-2016,Hindi,Deepak Sampat,Ronjini Chakraborty,,"A documentary crew starts to make a documentary about an Auto Rickshaw driver in Mumbai. As they dig deeper into his life they discover angst, sexual frustration and paranoia that leads to a terrible end.",5.6,0.1097
